nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion
800044320,5,218,2458643169,11278179.674311927,6000000,17414250.305759665,38,4,120,0.9174311926605505,1.024955565644345,55.04587155963303,11.109686688041869,Bajo,5.213314352095041
800044967,5,4933,27255605036,5525158.126089601,2137385,18911994.178056862,91,5,738,0,0,14.960470302047435,4.790162495986427,Bajo,6.830340131307372
800058016,5,19833,598098083241,30156712.713205263,11040867,252040257.79403874,147,4,5325,0,0,26.849190742701555,3.545100799735039,Bajo,24.32998363486019
800064543,6,943,9811072603,10404106.683987275,5150000,16889567.948645964,43,4,251,22.481442205726403,17.558211591189874,26.617179215270415,8.198092876780885,Bajo,2.2887421663475345
800065395,5,495,2768986981,5593913.0929292925,3000000,7936535.352224228,65,4,131,100,100,26.464646464646464,10.663615991941214,Bajo,5.5071898195358955
800068653,5,470,2174751017,4627129.823404255,1599680,12692284.80660192,62,4,118,25.106382978723403,43.485868617023385,25.106382978723403,20.375401013436104,Bajo,1.7806900966490908
800080586,4,1294,15073671135,11648895.776661515,5600000,19346396.93351656,69,3,377,100,100,29.134466769706336,4.872378582342431,Bajo,0
800084206,5,6708,136004041926,20274901.897137746,6997600,117680852.02750672,100,5,1785,0.01490757304710793,0.011029083979843425,26.610017889087658,7.3977746835541565,Bajo,23.34812429981248
800084362,5,6956,208362499694,29954355.90770558,9134685,223256203.42893413,85,4,1400,27.731454859114436,39.411672572847664,20.126509488211617,5.383060229353565,Bajo,32.11007171101524
800099124,5,144,1690959434,11742773.847222222,4185046.5,32103549.14659589,19,4,79,100,100,54.861111111111114,19.451700923278974,Bajo,3.638248682544156
800099860,6,5398,106222185573,19678063.277695443,4680000,80911290.8363278,109,5,891,0,0,16.506113375324194,6.849103919875307,Bajo,11.73784748306614
800101022,4,1009,5974756637,5921463.46580773,3000000,14179417.8386577,60,4,318,50.64420218037661,68.2097674700654,31.516352824578792,5.161443973988058,Bajo,0.3550972868647272
800114286,5,162,2505051296,15463279.604938272,10000000,24429159.929637574,26,4,82,100,100,50.617283950617285,14.429101588560457,Bajo,0
800116719,5,1872,21036654845,11237529.297542736,5516680,23387605.28601279,99,5,434,0.4273504273504274,0.23410490100666004,23.183760683760685,7.615145169513173,Bajo,7.079967741906684
800119945,5,1459,21605057994,14808127.480466073,4200000,198300904.28422272,79,4,382,29.403701165181634,17.639016137139464,26.182316655243316,17.717244349850866,Bajo,0.052544772680092965
800125276,6,235,12347613865,52543037.72340426,7542500,504879800.2014082,42,4,111,11.063829787234042,3.1567331491054853,47.23404255319149,36.64918582125922,Bajo,0.5794949367268323
800125697,5,1290,9376152461,7268335.241085271,2696400,75123480.35579757,43,4,341,99.68992248062015,96.05797129966273,26.434108527131784,15.483847791024713,Bajo,0.3277116208114701
800133887,5,262,1756924102,6705817.183206107,3103500,21109356.973355494,42,4,106,26.717557251908396,27.996775184543516,40.458015267175576,13.569051671011312,Bajo,3.679200996048867
800134339,7,677,4564702416,6742544.189069424,3000000,41935437.38175616,59,4,204,98.96602658788774,82.61772427444917,30.132939438700145,15.400857811492012,Bajo,3.418836375991119
800138011,5,358,10965849883,30630865.594972067,9656690.5,98785462.22401656,47,4,224,69.27374301675978,62.35758790206302,62.56983240223464,21.00080943545873,Bajo,1.9784957328678612
800138311,5,286,15355030945,53688919.38811189,19400000,112480324.66376513,34,5,113,15.384615384615385,16.5264168993832,39.51048951048951,25.8672028529119,Bajo,1.2815571993291774
800138968,5,1577,11689089120,7412231.528218135,1876911,29557533.95574928,64,4,181,0,0,11.477488902980342,17.011951632337265,Bajo,2.781799579381462
800139366,6,1589,51124901272,32174261.341724355,3750000,288445326.7793909,83,5,411,0,0,25.865324103209563,11.755468996708007,Bajo,0
800139704,5,300,2900845588,9669485.293333333,9000000,8400268.484933501,34,4,127,45.666666666666664,47.21818374842777,42.333333333333336,8.529500140749576,Bajo,10.03348502313141
800143438,3,647,10685260298,16515085.468315301,7425819,46104046.816259705,46,4,250,100,100,38.639876352395675,8.411545086498458,Bajo,2.9848434445824026
800150497,5,553,12438739363,22493199.57142857,4200000,189854630.14265835,61,4,201,4.159132007233273,4.598109843038441,36.34719710669078,20.517886090700717,Bajo,0.04581091159291576
800152970,5,865,15909033911,18391946.717919074,8400000,31261142.379410457,79,5,291,0,0,33.641618497109825,7.135774165956813,Bajo,10.139176821883595
800154347,5,2840,13580414124,4781835.95915493,1792000,13470396.433860326,57,5,326,0,0,11.47887323943662,8.11554182559662,Bajo,0.654268141802466
800155000,4,689,14522085442,21077047.08563135,4631218,212667620.30495048,97,4,185,100,100,26.850507982583455,25.87424843390292,Bajo,0
800155633,6,121,1366846147,11296249.14876033,8400000,14315553.795465507,8,1,50,78.51239669421489,88.56951615637834,41.32231404958678,17.41795528765566,Bajo,6.971280155915112
800160400,5,499,6484366544,12994722.533066133,3500000,76442925.90590048,23,3,133,0,0,26.65330661322645,23.760501049202272,Bajo,9.693036469427094
800165050,5,224,2443178604,10907047.339285715,6270947.5,19064099.9581497,18,4,132,100,100,58.92857142857143,9.60827080134679,Bajo,0.6156054714217094
800174123,5,127,4834560815,38067407.99212598,8284160,110020037.20400201,38,3,77,0,0,60.629921259842526,22.032247664028997,Bajo,0
800174375,6,2285,29366967955,12852064.750547046,4500000,37922933.76365148,87,4,483,35.75492341356674,39.44456048969731,21.13785557986871,6.351864979883385,Bajo,9.193986496973185
800174995,5,4230,64570311694,15264849.100236407,3064089,65943931.73894597,133,4,705,81.725768321513,77.92598263185333,16.666666666666664,15.407124992511259,Bajo,7.36894727513823
800182136,4,219,3809507962,17395013.525114156,6930000,32588984.31319073,22,3,87,3.1963470319634704,3.8928911943300464,39.726027397260275,23.36619295680765,Bajo,0
800191643,5,1815,55409219478,30528495.58016529,8000000,129035046.27044725,77,4,529,30.74380165289256,23.806810794794718,29.146005509641874,10.583506334877532,Bajo,2.4860111194363856
800193392,5,313,2871809432,9175110.006389776,4440000,21685285.046037655,34,3,142,15.015974440894569,14.37858899684817,45.367412140575084,13.317804320118311,Bajo,4.7207012312355605
800193490,5,339,3038638743,8963536.115044247,5000000,16161292.37366289,47,4,136,0,0,40.117994100294986,8.62828476929607,Bajo,6.392864466943839
800193912,5,821,13653204083,16629968.432399513,5170000,111221360.25124283,23,3,387,99.87819732034104,78.46683868396403,47.137637028014616,15.346811412097258,Bajo,1.25696539337853
800194328,6,562,7329872576,13042477.893238435,7883000,41985272.647921234,36,4,132,0.1779359430604982,0.012278521770580912,23.487544483985765,13.539328250237903,Bajo,0.7401292528504214
800194627,5,386,6762391515,17519149.002590675,12105000,32121645.484757304,6,4,140,9.067357512953368,6.810379271570466,36.26943005181347,9.864901034842559,Bajo,3.4603381621353844
800196939,5,7380,76579480940,10376623.433604335,3120000,49407898.324099034,40,4,1835,0,0,24.864498644986448,2.460821184880156,Bajo,29.259130555582228
800197177,5,1102,73395416374,66602011.228675134,10671000,326208170.55326766,68,4,242,0,0,21.960072595281307,15.508654878273468,Bajo,23.098374623839494
800201197,4,459,25519954175,55599028.7037037,7882150,163494177.54475883,21,3,227,0.2178649237472767,0.003158759590523442,49.45533769063181,23.092744631738743,Bajo,0
800202398,5,165,1151787030,6980527.454545454,2500000,15397889.609429637,24,3,91,71.51515151515152,56.098147502147164,55.15151515151515,15.666498962537693,Bajo,3.0855924816372036
800204153,5,3761,84908681477,22576091.8577506,4025520,116510219.33539319,90,4,795,0,0,21.137995214038817,9.121322033077663,Bajo,5.490829179945628
800209488-1,1,346,24193432161,69923214.3381503,4383600,186752634.2540586,53,4,311,63.005780346820806,3.305275480049736,89.88439306358381,8.047214289286448,Bajo,0
800209710,1,2250,8998938632,3999528.280888889,1914144,13514401.550316533,1,4,461,0.08888888888888889,0.14316688363877264,20.48888888888889,4.468631703631183,Bajo,0
800212070,5,85,1056232004,12426258.870588236,7000000,20415956.716086138,20,3,58,52.94117647058824,43.46611334075804,68.23529411764706,14.735253411080128,Bajo,0
800213942,5,923,4490811837,4865451.611050921,2212500,9299147.707373664,34,4,213,10.617551462621885,14.966291717289778,23.076923076923077,6.851126534688737,Bajo,0.10461317858983153
800216303,5,285,54539265736,191365844.6877193,14596744,2089925362.984782,38,4,165,0,0,57.89473684210527,34.22681723544567,Bajo,53.25405857998534
800216538,5,9414,64142861647,6813560.829296792,3310000,35278115.95612297,73,5,1842,0,0,19.566602931803697,2.505239098386372,Bajo,4.068105107994553
800217641,5,593,8400923357,14166818.4772344,7800000,26019651.359133832,39,4,433,0.16863406408094433,0.1071310809245846,73.0185497470489,7.035922392066613,Bajo,0
800219600,5,9243,116886612901,12645960.499945905,3431000,101558381.9530542,67,4,3083,99.90262901655306,99.23173598180949,33.35497132965487,4.44821007005066,Bajo,5.386409280549916
800220011-7,5,1704,39244694962,23030924.27347418,3422800,89609221.6025006,71,5,1238,0,0,72.65258215962442,8.200723087103055,Bajo,0
800227877,5,262,13463892878,51388904.114503816,17170650,170153072.13009274,42,4,104,99.23664122137404,98.36916609490571,39.69465648854962,28.462237686779417,Bajo,4.701037623510029
800231215,5,1512,83192434290,55021451.25,21882008,121959281.24417156,148,4,458,0,0,30.29100529100529,6.748162178327286,Bajo,0.4384204812268332
800247350,3,349,39459431909,113064274.81088825,67000000,162251944.6744441,42,4,146,0,0,41.833810888252145,8.489008082406338,Bajo,35.42709421295169
800248276-3,5,310,23673298651,76365479.51935484,20690035.5,134154106.22779766,51,4,171,0,0,55.16129032258065,11.253973118084565,Bajo,44.84987018538929
800253167,6,841,23379136679,27799211.271105826,2500000,418217102.04543036,30,4,129,0.11890606420927466,0.2791434469803161,15.338882282996433,29.800733683256986,Bajo,2.193058493472313
800254850,5,440,6637257173,15084675.393181818,9000000,23090417.725906532,56,4,120,0,0,27.27272727272727,19.487113353839202,Bajo,0
800400695-8,5,330,2482635891,7523139.0636363635,4897500,12305587.137785407,41,4,140,1.8181818181818181,1.7300160750797748,42.42424242424242,10.862188232436433,Bajo,2.30360608077421
801001440-8,5,822,13433650562,16342640.586374696,3300000,100224368.5603865,6,4,228,0,0,27.73722627737226,17.950522883610944,Bajo,0.7042514225443803
801002325,6,298,1407366446,4722706.194630872,2434000,13285733.630060159,4,3,66,3.0201342281879198,0.7385093647457899,22.14765100671141,16.11312470507603,Bajo,20.45542016581192
802004549,5,823,2290169440,2782708.9185905224,1800000,3706143.6527198264,12,3,182,48.11664641555286,50.60536044878845,22.114216281895505,8.11814444737594,Bajo,0
802006267,5,1992,5293147484,2657202.5522088353,1484196.5,17675282.86474506,41,4,288,0.0502008032128514,0.017884765215055172,14.457831325301203,8.183967643960456,Bajo,0
802006728,5,2230,112744372174,50558014.42780269,4750000,131513313.2163734,52,4,438,0.17937219730941703,0.49758581220728315,19.641255605381165,11.633622326822707,Bajo,1.4598224784632319
802006991,5,14,37444210,2674586.4285714286,1663660,2206378.932151073,1,1,13,100,100,92.85714285714286,29.20610950485347,Bajo,0
802009195,5,367,2020099916,5504359.44414169,3600000,6328359.637047022,3,2,161,0,0,43.869209809264305,6.864370566981936,Bajo,0
802009766,5,2076,16954235934,8166780.315028902,2277956,93541375.3391428,15,3,379,10.308285163776493,10.53600815131844,18.25626204238921,13.865274024765165,Bajo,0
802009806,5,313,2497707575,7979896.405750799,2500000,31510876.03542876,37,4,176,2.8753993610223643,2.6380874070096056,56.23003194888179,20.738499329422297,Bajo,0.23302470071732478
802009856,5,1124,4363390910,3882020.3825622774,2550000,7034824.411819572,8,2,229,0,0,20.373665480427047,9.77163862084394,Bajo,0
802013023,6,9826,78888465249,8028543.176165276,2560000,47431838.45138837,95,5,1173,22.257276613067372,26.78181203210544,11.937716262975778,3.411046708933406,Bajo,0.4387904970302793
804003072,5,219,4582459139,20924470.9543379,7169200,54211633.0178871,43,4,107,0,0,48.858447488584474,18.72061628692694,Bajo,6.367571432881837
804005182,5,755,5457228635,7228117.397350993,3856320,20453187.272299692,47,4,199,18.67549668874172,14.816829348400573,26.35761589403974,9.222554762251626,Bajo,1.0410435853658704
804005555,5,736,9301397905,12637768.892663043,3285000,134323968.01515108,47,4,233,100,100,31.657608695652172,20.74087527494036,Bajo,2.829112842079325
804005751,5,427,2273841471,5325155.669789227,4954170,4426590.321853148,44,4,147,26.229508196721312,28.034187305048057,34.42622950819672,7.797706247607103,Bajo,1.0678261337082777
804006936,5,1062,64337490934,60581441.5574388,14293324,315916470.73713887,63,4,415,0,0,39.07721280602637,12.095798480091764,Bajo,11.49894704555411
804007078,5,110,481375105,4376137.318181818,3600000,3867698.0900810338,14,3,52,34.54545454545455,55.469302883870576,47.27272727272727,14.46153454329905,Bajo,0
804007611,5,172,793714936,4614621.720930233,3000000,4473325.915296248,31,4,78,0,0,45.348837209302324,14.697982486204992,Bajo,7.1461180672501925
804007868,5,203,977028640,4812948.9655172415,2880000,7990565.8598830635,30,4,103,0,0,50.73891625615764,14.848343647464226,Bajo,0.26933442634379895
804008273,5,121,733900438,6065292.876033057,3727000,7064930.796083136,22,4,69,31.40495867768595,28.787534256792473,57.02479338842975,15.315357912169855,Bajo,0
804008515,5,390,3079166503,7895298.725641025,4000000,19271219.573192574,49,4,149,7.435897435897436,4.860211094599583,38.205128205128204,11.198063519146785,Bajo,0.44760070952008346
804008698,5,469,3741349410,7977290.852878464,5000000,11314404.444593607,26,4,164,77.61194029850746,82.1153008534426,34.9680170575693,9.152347242058179,Bajo,1.1763832541799595
804008746,5,202,2030557632,10052265.504950495,6751128,10809355.126836898,27,2,100,44.554455445544555,39.78966832890168,49.504950495049506,10.687193033777035,Bajo,2.725345937714412
804008770,5,392,4518799931,11527550.844387755,7375000,18201143.202615023,43,4,190,0,0,48.46938775510204,8.073230566646533,Bajo,5.894601144543874
804009386,5,108,554810467,5137133.953703703,3001309.5,6468293.178905671,19,4,54,0,0,50,16.13114894910389,Bajo,0
804009658,5,200,1542949978,7714749.89,5650000,9270041.156025065,50,4,97,6,4.964840149859998,48.5,14.613989261239634,Bajo,1.9480522905424236
804010394,5,251,1610075827,6414644.729083666,5064000,5619037.045934715,36,4,94,40.23904382470119,41.73325602012159,37.45019920318725,11.57181278600733,Bajo,0.45152049627919993
804010718,5,145,1824907072,12585566.013793103,7920000,17857667.902929444,27,4,66,88.96551724137932,78.31794001618071,45.51724137931035,15.558012708807995,Bajo,0
804011439,5,96,335803490,3497953.0208333335,2600000,2806313.119426667,11,2,49,3.125,6.149941443431692,51.041666666666664,16.08621240983848,Bajo,0
804012398,5,78,467237998,5990230.743589744,3456450,8011611.986453598,29,3,53,6.41025641025641,12.03286124858364,67.94871794871796,16.833743583379672,Bajo,2.127553984367872
804013885,5,263,1198007312,4555160.882129277,3010000,5968973.609492914,39,4,106,0,0,40.3041825095057,13.083372928006474,Bajo,3.2842447956553382
804014637,5,276,948351321,3436055.5108695654,2000000,3659693.8845462296,28,4,103,11.594202898550725,12.308681752761538,37.31884057971014,13.90734457892546,Bajo,3.7790594013526637
804014810,5,241,1898563814,7877858.149377594,6180720,6361956.888175728,32,4,118,16.182572614107883,13.003661197979621,48.96265560165975,9.384451104731413,Bajo,0.3815114132717613
804014835,5,256,2097431560,8193092.03125,4022286,18631360.707772113,57,4,111,2.734375,1.5326364212808927,43.359375,13.670162257132791,Bajo,4.5910361288457615
804015047,5,337,1877122330,5570095.934718101,3150000,13976813.766373277,36,4,115,37.388724035608305,32.477189752465414,34.124629080118694,13.672755388201956,Bajo,5.208385610067992
804015069,5,266,1670429130,6279808.759398496,3500000,8422130.533282438,31,4,84,100,100,31.57894736842105,12.738026781815956,Bajo,1.5275768856697423
804015127,5,206,1371384243,6657205.063106796,3774884,12209741.42523384,38,4,106,14.563106796116504,14.728323665010931,51.45631067961165,12.937584396507415,Bajo,0.5784802052573501
804015154,5,207,1261739735,6095361.038647343,2400000,20891341.475538574,35,4,93,93.71980676328504,64.48302628750928,44.927536231884055,16.830806336270573,Bajo,5.417707419369005
804015164,6,356,2429596594,6824709.5337078655,3150000,9911210.980443897,41,4,113,6.460674157303371,9.34937979255333,31.741573033707866,17.602446975165904,Bajo,3.022881546767652
804015655,5,114,923339855,8099472.412280702,5923600,6383594.130922711,19,4,70,2.631578947368421,3.1148932697159486,61.40350877192983,11.999336887634488,Bajo,0.9174008913312575
804015920,5,308,3530684329,11463260.808441559,5400000,18109128.908144377,42,5,107,8.116883116883116,9.112992553801318,34.74025974025974,20.760960156959733,Bajo,2.2210262749013245
804016288,4,176,1494211546,8489838.329545455,6000000,9615472.000862228,15,3,59,98.29545454545455,99.36388692582088,33.52272727272727,14.3955952173438,Bajo,0.3732789085307679
804016365,7,861,65546713466,76128587.06852497,8200000,1244378515.445041,64,5,344,0,0,39.95354239256678,28.745079579707333,Bajo,6.449559795733361
804017401,5,202,1123667421,5562710.004950495,3740000,7081973.942519184,32,4,92,15.841584158415841,9.414202994855717,45.54455445544555,11.13930789795599,Bajo,0
804017570,5,183,1001742868,5474004.743169399,3600000,8008979.487851854,15,3,63,54.09836065573771,47.36579187704284,34.42622950819672,17.739133780454505,Bajo,3.453995260632959
805027261-3,5,2404,130332414643,54214814.743344426,13882737.5,313637433.6673275,123,5,301,17.304492512479204,22.914149390083434,12.520798668885192,32.57250915511439,Bajo,3.120472868850003
805027287-4,5,4214,153478575054,36421114.156146176,9983217.5,176889277.64804885,132,4,464,0,0,11.010915994304698,30.736082995307388,Bajo,3.5332950425809457
805027289-9,5,5182,185599202957,35816133.33790042,24374388,79782257.26063976,106,5,767,0,0,14.80123504438441,35.036755220409795,Bajo,0.3703070968021244
805027337-4,5,539,52342691146,97110744.24118738,47660898,133860514.92057201,112,5,115,0,0,21.335807050092765,18.559360731512957,Bajo,0
805027338-1,5,2505,52438961533,20933717.178842314,7214346,48735463.15626483,79,5,251,0,0,10.019960079840319,35.236023167629455,Bajo,5.970149477267704
805028530,5,546,73959347837,135456681.02014652,26000000,555463850.0117785,78,4,162,34.61538461538461,28.837178917538054,29.67032967032967,18.262569300912887,Bajo,0
806001061,5,1086,214590867939,197597484.29005525,6891886.5,3236486030.853854,84,4,676,0.2762430939226519,0.0011883077898379476,62.246777163904234,23.209808723069777,Bajo,0.023474610805355112
806006414,5,4263,20246615692,4749382.053014309,1164900,54820812.15683122,14,2,591,99.85925404644617,91.70518192497926,13.863476425052779,13.45382910834401,Bajo,0.38595233103347654
806006537,5,985,4763688722,4836232.205076142,2634000,8892075.210361917,7,3,173,6.903553299492386,8.188120861017081,17.563451776649746,8.438241982348648,Bajo,0
806006753,5,41,531700000,12968292.68292683,7200000,16753707.634795204,1,1,39,0,0,95.1219512195122,15.981759724515694,Bajo,0
806006914,5,265,1444397202,5450555.479245283,3333333,11562582.713762585,14,4,114,35.094339622641506,49.09575184845865,43.0188679245283,9.30003787640335,Bajo,0
806007238,5,151,801756691,5309646.960264901,2400000,7934134.70406235,12,3,73,0,0,48.34437086092716,14.29814262355215,Bajo,0
806007257,7,1510,3634212372,2406763.160264901,1300000,8775304.930719083,44,4,269,0,0,17.81456953642384,5.936528102107744,Bajo,0
806007303,5,190,500441956,2633905.0315789473,1600000,10008562.268803736,17,2,74,99.47368421052632,72.18645732413371,38.94736842105263,15.41867386545611,Bajo,2.8780224884468137
806007769,5,444,15762390928,35500880.468468465,6400000,357202866.87526643,70,4,247,72.2972972972973,40.414686040325826,55.63063063063063,24.62382737672454,Bajo,2.9016291676202464
806007801,5,139,7304941529,52553536.179856114,5000000,461326657.94366735,7,3,101,17.26618705035971,4.434395521360784,72.66187050359713,37.93698839225104,Bajo,0
806007809,5,60,837234665,13953911.083333334,6000000,38270170.85041734,11,2,39,98.33333333333333,64.16775217973087,65,22.116269886385453,Bajo,0.6418918918918919
806007813,5,18,32821500,1823416.6666666667,1660000,1203602.1822991574,1,1,17,0,0,94.44444444444444,22.392165348683516,Bajo,0
806007923,5,1993,21199768476,10637114.137481185,3462900,46104610.21761031,19,3,489,7.375815353738083,15.964116904537839,24.535875564475663,5.4463186816669475,Bajo,0
806008082,5,137,623899993,4554014.547445255,3520000,2973811.9249577536,5,2,50,100,100,36.496350364963504,11.655258702122817,Bajo,0.19089656198494523
806008270,5,27,169490442,6277423.777777778,4779000,5750296.508043499,19,3,22,81.48148148148148,83.2006644952876,81.48148148148148,24.745023677870655,Bajo,0
806008930,4,40,213150000,5328750,4800000,5481225.385875792,5,1,31,100,100,77.5,17.492572240014937,Bajo,0
806010305,5,1032,301261183951,291919751.8905039,28356666.5,1553863929.5604205,65,4,481,0.09689922480620156,0.00398325461070743,46.60852713178294,17.860262737178246,Bajo,5.989575290956024
806013598,4,240,6459397212,26914155.05,3768333.5,92700693.56276625,24,3,183,100,100,76.25,18.45045628714204,Bajo,0
806013761,5,159,1292482427,8128820.295597484,5096870,8624055.428767776,28,4,84,1.8867924528301887,3.0356777918497766,52.83018867924528,9.47693758374544,Bajo,0
807002015,5,575,4532925908,7883349.405217391,3500000,22149551.83322676,21,5,252,0.5217391304347827,0.7297714692759104,43.826086956521735,9.612041429498815,Bajo,15.007255560634034
807004352,5,13188,111847583147,8481011.764255384,2420000,51894683.554362826,57,4,2459,0.015165301789505611,0.05751977663696669,18.645738550197148,2.9394957900862195,Bajo,7.667414916994888
807004393,5,2580,33595049458,13021336.999224806,6900333.5,66791096.61030744,88,5,582,62.67441860465116,44.55408290650894,22.55813953488372,7.4494539241830084,Bajo,3.487689184373922
807004631,5,1403,28235820793,20125317.742694225,9000000,35258056.32827898,52,4,442,0,0,31.50392017106201,10.906889979355018,Bajo,2.0284702920814572
807004665,4,1822,27041392963,14841598.772228321,3000000,269337544.7012119,54,4,374,0,0,20.52689352360044,22.590866027905673,Bajo,4.87932491534616
807008824,6,379,10671606298,28157272.55408971,10956000,49418933.038693756,51,4,86,0,0,22.691292875989447,18.672130603543057,Bajo,6.357814338861946
807008827,5,1747,63548301445,36375673.40870063,5000000,809107380.7211138,54,4,433,0.05724098454493417,0.0012966514938454465,24.785346307956495,28.068657681673564,Bajo,2.1854843843644094
807008842,6,2187,50097005434,22906724.02103338,3600000,217295856.5130599,50,4,444,0,0,20.301783264746227,18.05461339116423,Bajo,4.817743025224964
807008843,6,849,3911678093,4607394.691401649,2000000,7363232.21491411,41,4,170,0,0,20.023557126030624,9.75644666840003,Bajo,0.1469982310058082
808003500,5,1974,13447198473,6812157.281155015,3909770,25796174.337837033,76,4,450,1.1144883485309016,1.8228332131199294,22.796352583586625,4.811184532126658,Bajo,13.685296914224892
809000383,5,524,2424545764,4626995.732824427,3400000,5213387.04004845,29,4,163,100,100,31.106870229007633,8.137502690096513,Bajo,2.338832350050614
809001159,5,108,918362804,8503359.296296297,4379000,11818689.734683443,16,4,48,95.37037037037037,89.61679419237454,44.44444444444444,17.256201784835312,Bajo,1.4532987466650893
809002097,5,251,1137252698,4530887.243027888,3000000,4105982.56159482,22,4,122,82.07171314741036,89.72189890553243,48.60557768924303,7.563205253089406,Bajo,0
809003128,5,846,8059298146,9526357.146572104,4800000,49572635.13822035,50,4,311,100,100,36.7612293144208,10.234229636216666,Bajo,11.161842018239735
809003541,5,48,1466180420,30545425.416666668,11250000,48430839.496739686,21,4,20,70.83333333333334,73.78896166134861,41.66666666666667,38.645844697133946,Bajo,0
809004280,4,405,5279058851,13034713.212345678,5996865,21539944.82734067,15,3,136,0.24691358024691357,0.7386102542238925,33.58024691358025,12.100864674128216,Bajo,0
809005452,5,89,692906345,7785464.550561798,5700000,7008028.282654116,4,1,49,98.87640449438202,99.82681642206639,55.0561797752809,14.709260126701896,Bajo,0
809005719,5,1088,10128179117,9308988.159007354,6000000,10763091.751900122,79,4,269,35.845588235294116,36.57446217338654,24.724264705882355,6.894937122728284,Bajo,0
810001159,5,465,4601054115,9894740.032258065,5280000,17247203.539619338,41,4,165,97.84946236559139,79.70832712103409,35.483870967741936,10.713255490290644,Bajo,4.020590354067255
810001392,7,892,6318719020,7083765.717488789,3720000,16546078.619541183,22,4,115,99.88789237668162,93.6715945948171,12.892376681614351,52.561943143772204,Bajo,0.038855841217199705
811013792,5,112,988025422,8821655.55357143,5305000,17080217.732854184,1,4,53,0,0,47.32142857142857,13.894965967087021,Bajo,0
811017810,5,973,27149071609,27902437.419321686,7785767,60495773.786010265,82,3,322,0.10277492291880781,0.07777189696976794,33.093525179856115,11.15980121596985,Bajo,3.8241579819253926
811020943,5,7,5357365125,765337875,5245584,1903502100.5860214,3,1,5,71.42857142857143,0.5653038815419548,71.42857142857143,74.52421525940632,Bajo,0
812000300,5,355,29835120923,84042594.14929578,15147294,185218807.50217327,18,3,154,0,0,43.38028169014084,24.48264452795117,Bajo,0
812000317,6,133,40006373105,300799797.7819549,91401600,1211157081.2772403,40,4,72,27.819548872180448,7.599744678229811,54.13533834586466,24.62874000219081,Bajo,0
812000344,5,684,53088185443,77614306.20321637,18000000,244722686.86985147,64,5,236,0,0,34.50292397660819,17.309222119794466,Bajo,0.9546399567309674
812001219,5,454,15968910573,35173811.83480176,6600000,374231329.3489306,12,4,205,1.762114537444934,3.593750515268791,45.15418502202643,23.940649067250046,Bajo,0
812001332,4,2172,16932892449,7795990.998618784,5000000,25497693.498341322,38,4,575,100,100,26.473296500920814,3.951065474522639,Bajo,0
812001423,5,886,64430106505,72720210.50225733,23000000,137821118.59188166,78,4,280,0,0,31.60270880361174,27.078208619411463,Bajo,1.6604084050899564
812001520,5,2379,30921754171,12997794.943673812,5500000,48847873.673759244,89,4,464,99.66372425388819,96.85766210213494,19.50399327448508,9.602833780637937,Bajo,0.27047052481758077
812001550,5,224,2400813844,10717918.94642857,3125000,30288167.471313424,1,2,72,99.10714285714286,99.86671186489544,32.142857142857146,15.659466437769712,Bajo,0
812001579,5,211,29786725337,141169314.39336494,35737750,274405488.2032048,40,4,59,0,0,27.96208530805687,25.827899827779923,Bajo,0
812001792,4,506,2593453076,5125401.33596838,3000000,6174434.664578797,26,4,143,0,0,28.26086956521739,5.788437020131709,Bajo,0
812001846,4,740,2998385198,4051871.8891891893,2400000,8151645.248712058,32,4,222,100,100,30,8.362476547292365,Bajo,0
812001868,4,229,910289293,3975062.4148471616,2400000,3491414.9011724354,13,2,128,100,100,55.895196506550214,5.087115455638753,Bajo,0
812002496,5,452,2340864082,5178902.8362831855,3090000,6872381.96065327,45,4,160,99.77876106194691,99.86543430589491,35.39823008849557,9.716282796253077,Bajo,0.10870881947561091
812002993,5,633,9103426116,14381399.867298579,3400000,58102277.420833796,63,4,182,0.1579778830963665,1.5776077618467486,28.751974723538705,23.729588445949346,Bajo,0
812003382,5,135,2482343972,18387733.125925925,9500000,29419046.03734559,35,4,68,33.33333333333333,21.40509743989662,50.37037037037037,17.081369805990096,Bajo,0
812003726,5,191,2006840815,10507019.97382199,6608000,14400356.797572162,5,4,134,97.90575916230367,87.10909215786504,70.15706806282722,8.321325120398345,Bajo,0
812003817,5,31,34709350,1119656.4516129033,695750,926489.317958023,1,1,29,100,100,93.54838709677419,16.476502973310314,Bajo,0
812003851,5,152,27328782909,179794624.40131578,20000000,530903776.022686,28,4,53,30.92105263157895,26.222077001607026,34.868421052631575,35.71665268981857,Bajo,0
812005726,5,1446,312151090351,215872123.34094054,48000000,427031070.89972436,119,5,377,0,0,26.071922544951594,17.902731903037758,Bajo,3.640958226945932
813001653,4,57,151091999,2650736.8245614036,2320000,2211729.508486209,1,1,49,0,0,85.96491228070175,11.083850927937874,Bajo,0
813002497,5,1626,53287849245,32772355.009225093,4120000,498115081.55443525,91,4,416,38.92988929889299,30.47487402679091,25.584255842558424,25.77949407016577,Bajo,0
813002872,5,3354,28848028165,8601081.742695289,3894250,31197225.06221068,91,5,503,0,0,14.997018485390578,6.482463545441528,Bajo,0
