codigo_entidad,ine_coberturaNeta_m,ine_coberturaNeta_sd,ine_tasaDesercion_m,ine_tasaDesercion_sd,ine_tasaRepitencia_m,ine_tasaRepitencia_sd,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaMatematicas_sd,ine_pruebaLecturaCritica_m,ine_pruebaLecturaCritica_sd
15667,9239,223.9392774838751,223.83333333333334,101.05130710023828,258.5,178.1524627952137,926,7040,5105.6,230.33084899769722,5047.4,221.45496156103616
15673,8241.166666666666,830.9318664407249,240.66666666666666,92.3464491286301,72.16666666666667,36.78813214430255,941,7640,5152.4,140.62823329616282,4896,219.64972114710275
15676,7134,1362.987307351026,213.83333333333334,80.43237325024462,111.83333333333333,70.41425045164272,519,7500,4919.8,125.20862590093384,4868,172.26578302146947
15681,6323.166666666667,1093.6159136857266,284.5,67.93158322901064,69,93.54998663816046,1171,8037,4681.2,193.80970047961995,4813,335.7402269612624
15686,8734.333333333334,491.02409988377013,186.66666666666666,153.3931767278671,493.1666666666667,152.3658973217651,1162,6858,5040.8,93.71606052326356,4981,174.1105970353327
15690,7813.333333333333,970.0038487896152,132.83333333333334,72.63447299090609,187.16666666666666,139.67307065668265,900,7686,5157,144.19431334140748,5158,212.70989633771157
15693,8154.333333333333,168.70526567557596,194.33333333333334,41.836188481584536,76,69.83695296904068,402,7532,5685.8,297.7745791702173,5486.2,329.4566739345251
15696,8985,413.4716435258892,289.6666666666667,123.4660547141062,165.83333333333334,148.11403264602131,903,6760,4958,232.18096390531244,4795.2,392.0672136254191
15720,7424.833333333333,793.1928937318253,97.5,34.679965397906614,114,113.87537047140616,974,8028,5127.6,98.29191217999576,5052.8,309.66546465500477
15723,10001,622.786319695608,103,83.783053179029,113.66666666666667,203.7181058881774,462,8265,5140.8,270.4620121200018,4930,330.44364118560367
15740,8328,997.9220410432871,192,106.48192334851959,155,99.52688079107071,866,6925,5027.2,123.47145419083716,4890.6,164.99787877424365
15753,11143.166666666666,639.3454204627312,92.5,44.3610189242763,25.666666666666668,24.800537628581093,606,7736,5402.8,163.3162576108086,5351.6,232.36566011353744
15755,9113.833333333334,264.813456354972,201.66666666666666,104.92219339427987,92.83333333333333,59.21964764051427,1110,7479,5119.4,272.06028743644305,5096.4,274.2431402970729
15757,10481.5,501.70818211386586,116.83333333333333,41.17968754940555,42,38.5279119600323,535,7367,5094.4,110.5454657595688,5114.4,146.40799158515904
15759,11236,387.67563761474617,179.5,31.053180191407126,284.8333333333333,60.462936305365346,256,7779,5540,216.5767762249683,5519.4,247.04918538623033
15761,7760.166666666667,1255.6294702923576,187.5,88.79808556494898,54.166666666666664,122.68075100302683,1014,8462,4953.6,69.83766891871464,5032.8,221.23110088773683
15762,8088.833333333333,566.1873953618773,86.33333333333333,45.42099367766701,36,58.51495535331117,762,6954,5133.8,135.78365144596754,5084.2,179.61263875351312
15763,7279.5,125.93450678825086,238.33333333333334,135.65200575983633,27.5,21.002380817421628,492,7138,5185,169.07838418910916,5081,276.09509231422425
15764,12333.5,1194.8745122396745,285.1666666666667,94.87974845385429,91.5,83.24842340849465,884,7831,5406.6,330.3714576049208,5175.2,359.9690264453318
15774,6093,796.8123995019154,87.33333333333333,58.053997852574,17,26.366645596283195,869,7143,5260.8,166.93921049292166,4890.4,342.14076050654944
15776,7930.5,194.35200024697454,199.66666666666666,75.68267084786758,128.83333333333334,79.61511581770554,664,7050,5191.6,228.8259163643839,4913.2,119.88411070696567
15778,6888.5,485.3241185022644,190.5,87.8379189188815,13.666666666666666,17.58029199605816,1136,7778,5009.6,110.51153785917559,4983.4,169.66820562497853
15790,8098.666666666667,469.8794171557918,234,92.6066952223218,20.166666666666668,26.453103157600747,580,7323,5288.2,191.08165793712382,5077.2,321.1521446293018
15798,8142.166666666667,409.93824738204984,173.16666666666666,94.12208384150166,40.166666666666664,89.40339292592125,788,7717,5341.2,321.06183205108636,5245.4,356.50848517251313
15804,8055.666666666667,110.52179272282308,162.16666666666666,62.17528983982839,69,57.96895720987225,1054,7302,5400.4,125.92180113070175,5137.8,171.13795604716097
15806,6601.166666666667,818.2342981485601,267.6666666666667,71.04271015851427,120.83333333333333,64.648021366989,411,8065,5607.4,239.05919768960993,5356.2,193.69744448494924
15808,7491.166666666667,699.425311714315,177.33333333333334,130.53224378162918,0,0,664,8312,5399,218.84355142429945,5178.8,234.41778942733848
15810,9428.666666666666,396.2704463704891,112.5,69.05577455940958,72.16666666666667,47.66305347611152,1098,7543,5024.6,161.0475085184493,5035.6,150.68609756709475
15814,8347.333333333334,801.7627246677578,233.83333333333334,24.26863545127057,213,65.64754374689124,470,6874,4909.8,39.48037487157385,4947.8,185.8459039096638
15816,8030.166666666667,636.6535688006992,350,91.88906354947797,235.16666666666666,156.18888137977896,1029,7542,5260.6,115.50454536510674,5105.2,210.64353775988477
15820,8551,314.61659206087654,178.16666666666666,70.8926418372645,104.33333333333333,71.65658843865417,546,7447,5290.6,130.2125185994035,5141.2,240.2596512109347
15822,9460,343.60151338432723,246,52.53189507337423,24,20.02997753368685,1122,7766,4818.4,187.72666299702874,4679,198.76493654565937
15832,7675.666666666667,1019.6638008023364,196,86.34813257969161,39.333333333333336,82.52676333570018,943,8072,4437.8,289.6967379864675,4657.6,253.2810691702007
15835,11259.833333333334,433.28116352625653,113.66666666666667,41.010567743773876,20.666666666666668,21.18175315375634,816,7970,5374.4,216.36150304525063,5212.4,263.6196123204797
15837,9439.333333333334,979.6153666958612,181.33333333333334,22.89687023736359,70,90.43229511629129,500,7758,5393.2,278.9125310917385,5218.8,267.8445444656284
15839,12015.833333333334,1550.9890285449046,192.66666666666666,119.58037743152791,46.5,113.90127303941779,705,8491,5140.8,117.68687267490797,4863.4,272.5542147903789
15842,5443.666666666667,1184.2630901394616,141,36.42526595647587,11.666666666666666,14.375905768565216,874,7714,5002.4,71.90479817091486,4953.2,216.2734380362045
15861,8217.833333333334,249.1027231217408,242,96.95978547831055,35.333333333333336,56.65568521045939,593,7013,5162.4,233.72376858163142,5072,257.24696305301643
15879,6712.166666666667,546.9184277994907,248,109.1750887336484,154.66666666666666,322.46653573148745,809,6846,5169,121.58947322856531,5000.8,190.07551131063676
15897,9747.833333333334,279.5942894028178,238.33333333333334,122.26801162473636,79.66666666666667,56.31222484209505,1389,7468,5115.4,126.19944532366218,5029.8,246.63170923463997
17000,7885.166666666667,415.13295059133367,339,56.847163517628566,354.3333333333333,90.00592573084656,507,7093,4983.8,25.87856255668,5152,153.58873656619485
17001,8164,219.10271563812256,272.6666666666667,38.88272967098203,567.8333333333334,170.11456923693123,NaN,NaN,5291.4,111.30274030768514,5391.4,140.91415826665536
17013,8283.833333333334,377.92190551311876,338.1666666666667,64.7314967127029,274.5,50.89891943843209,827,6528,4812.2,56.67627369543626,4999.4,181.53319255717398
17042,8246.5,318.2217780102424,448.5,92.10374585216391,416.1666666666667,190.4577818485416,667,6916,4799.2,83.37685530169628,4995.2,165.1096605289951
17050,8324.333333333334,564.7366347835659,414,148.31183364789203,172,93.17510397096426,756,6764,4690.2,38.277930978567795,4977.8,170.8309105519256
17088,8448.166666666666,226.65693606564673,485,105.35653752852738,454,157.81508166205154,1052,6738,4579.6,151.99111816155573,4820.8,162.2642905879171
17174,8314.833333333334,697.611759266332,401.1666666666667,105.7684578060334,261.8333333333333,157.32948441619791,545,6723,4829.6,89.22611725274164,5031.2,125.43803251008045
17272,7616.333333333333,365.18470212574164,431.6666666666667,116.31279665912373,512.5,135.89370846363713,885,7057,4624.4,125.50219121593057,4876.2,196.30511964796028
17380,8038,487.52189694412704,518.8333333333334,131.19209833929278,370.5,278.8244967717148,641,6971,4750.2,103.71692243795127,4969,215.75680754034158
17388,10326.5,672.4247913335736,390.6666666666667,166.0815060946482,130.16666666666666,123.37166071131031,1049,6837,4567,108.13186394398276,4889,237.6141830783676
17433,6466.5,927.3546786424275,352.1666666666667,154.09531682262983,138.33333333333334,94.74738342913047,825,6809,4797.8,167.28329265052145,4958,259.81724346163014
17442,8334.166666666666,631.0199415760699,331.6666666666667,149.70994177631178,212,150.9794688028806,658,6375,4477.6,123.87009324288087,4771.4,118.46645094709304
17444,7534.833333333333,813.392012910544,328.6666666666667,57.58356246939457,82.5,29.3104077078433,962,7044,4831,139.9928569606321,5068,191.64159256278373
17446,5159.333333333333,1255.3207823766268,399.1666666666667,115.39049643132084,412,144.9565452126947,736,7059,4311,275.1817581163403,4663.2,134.60943503335864
17486,5752.833333333333,1841.3267408764439,360.3333333333333,54.10237209833471,226.33333333333334,60.75414937818376,812,7042,5113.4,97.43869867768144,5207,167.5932576209437
17495,8791.5,454.12057870129604,324.8333333333333,54.82122460020997,477.3333333333333,89.37710370484527,958,7304,4555.4,203.39567350364166,4803.6,202.49888888584056
17513,6932.5,789.8725846616022,326.3333333333333,72.40349899463884,154.33333333333334,107.23743127596197,1027,5993,4704.2,56.931537832733795,4968.2,177.7180351005491
17524,7722.333333333333,1060.5205639999003,432,123.48441197171407,411.1666666666667,88.67788149627091,886,6927,4709.8,134.63357679271542,4957.2,222.84793021251062
17541,6555.5,1080.8636824317857,360.6666666666667,58.27406512906635,202.33333333333334,74.86165017328075,870,7207,4828.2,63.35376863297084,5122.6,185.6967958797351
17614,7554.333333333333,779.9540157385348,181.83333333333334,37.392066894819635,297.6666666666667,130.0794628935201,487,7250,4725.8,59.851482855481535,4945.2,172.10955813086036
17616,9563.333333333334,406.9804254097077,479.3333333333333,123.13840451567768,257,115.00260866606462,993,6542,4817.4,155.5451702882478,4920.2,90.74524780945832
17653,7035.833333333333,324.71428466679237,245.66666666666666,87.62115421898223,138.16666666666666,127.4337736499499,853,7005,4791,167.9345110452286,5016.6,117.85711688311402
17662,7130.833333333333,907.6747031104627,409.6666666666667,96.4524062253849,176.16666666666666,140.92184595252314,1031,7065,4704.8,88.25077903338871,4947.6,149.4483188262752
17665,6179.5,1958.967559710982,318.1666666666667,111.4081086217097,106.66666666666667,105.28944233239469,1048,7421,4881.2,187.36915434510558,5001,136.62540027388758
17777,8453.166666666666,222.62921341698774,272.8333333333333,61.801024802722054,111.66666666666667,130.76339956832976,562,6680,4454.2,127.6193558987037,4743.8,115.18767295157933
17867,10146,994.4990698839291,500,228.50207876516134,126,140.34956359034396,1087,7104,4540.6,112.43575943622207,4805.4,193.3295114564768
17873,8288.5,168.45741301587177,269,77.01428438932611,137.83333333333334,116.79797372671611,343,7269,5119.8,113.12028995719557,5313.4,141.02233865597321
17877,8722.166666666666,487.16010373045395,448.5,103.52342730029758,83.33333333333333,6.713171133426189,694,6687,4798,114.9108349982716,4922.6,213.24703983877478
18000,7762.833333333333,670.6878310113183,558.8333333333334,104.04502230605108,268,103.49299493202426,689,6875,4720.4,112.91279821171734,4873.2,166.70692847029486
18001,9250,317.4479484891972,529,143.27874929660715,322,216.50127020412606,NaN,NaN,4904,113.34460728239345,5059.2,193.41716573251713
18029,6125,935.5347134126023,475.3333333333333,146.1515195496327,367.5,220.37763044374537,677,6879,4661.6,112.75327046254579,4753.6,228.54386887422731
18094,7066.833333333333,483.739771640359,480.1666666666667,181.8982316205044,436.3333333333333,250.880582482317,1206,6598,4381,198.38976788130984,4504.2,217.3964121139077
18150,8064.833333333333,710.5081045749349,669.8333333333334,157.2392020669994,252.33333333333334,151.91664381056694,835,6564,4625,220.46428282150376,4708.8,184.7639034010702
18205,7075.666666666667,1129.4546766766105,555.6666666666666,260.3164740593009,36.833333333333336,33.41506646210159,1025,6991,4560.2,78.85239374933396,4675,129.10654514779642
18247,8353.333333333334,459.5927182480883,586.1666666666666,118.12098317685418,223,139.68679250380117,816,6973,4784.6,154.70714269224933,4903.8,221.9204812539843
18256,5613.833333333333,399.6015098403241,462.8333333333333,103.91230276856858,456.8333333333333,182.590708051277,980,6560,4766,163.41052597675585,4878.6,262.51628520912755
18410,6190,1291.8657825021917,459.6666666666667,88.21035464539675,274.8333333333333,172.87847369370968,887,7344,4425.2,276.81347510553024,4580.8,138.69462859101645
18460,6706.833333333333,493.18208266994725,506.3333333333333,218.07674490111657,500.1666666666667,209.56089011708906,957,7474,4238.6,164.42110570118425,4394,181.9354281056881
18479,7991.333333333333,498.32465990222346,402.1666666666667,158.55020235454342,69.66666666666667,78.03759777611474,783,7277,4424.8,148.71348291261287,4584,156.59182609574486
18592,7488,729.7109016590064,551.3333333333334,172.2749739999013,99.16666666666667,46.477593167747685,938,6442,4603,59.75366097570926,4778.8,174.3235497573406
18610,8574.833333333334,364.7511023515442,578.1666666666666,168.40952071265647,269.3333333333333,235.39470399026965,775,6691,4500,75.41551564499179,4611.4,195.15199204722458
18753,7512.333333333333,1169.1372317511177,653.1666666666666,142.11321777606287,161.66666666666666,95.35128036196822,801,6598,4522.4,84.79858489385303,4706.6,147.95032950284363
18756,4423.5,1480.1737398021894,553.8333333333334,186.32060183100168,175.33333333333334,149.69524597216395,881,6868,4202.6,197.3456358777665,4405,301.58746658307933
18785,7116.5,741.0429812095922,487.3333333333333,199.5251028484052,285.5,173.36752867823893,951,6760,4347,266.35502623378443,4519.6,178.5729542791965
18860,5346.833333333333,991.7790916664188,505.5,312.028684578838,366.3333333333333,138.03864193285395,829,6727,4708,56.670097935330936,4806.4,231.76345699872533
19000,8367.333333333334,85.20954563114785,294.5,81.85780353759804,133.16666666666666,38.92257271387217,753,7210,4646.2,50.1966134315852,4822,154.1217051553739
19001,10536.5,330.01984788797176,229.83333333333334,70.9941312128451,377,153.66587129222935,NaN,NaN,5118.4,101.08808040515953,5202.8,213.40267102358396
19022,6148.5,521.9769151983639,285,136.10290224679267,167.33333333333334,129.98102425610696,1518,7111,4522,146.02739469017448,4567.8,147.7555413512468
19050,8988,588.6635711507889,564.8333333333334,149.44352333462518,54.833333333333336,31.63805725177617,981,6482,4653.4,58.662594555645086,4817.4,133.89660189862923
19075,6369.5,843.1898362765054,346.3333333333333,176.6053981809918,132.83333333333334,67.07135503824763,1016,6341,4731.6,69.5650774455114,4857.6,156.008974100851
19100,7103.333333333333,872.0776723816903,229.33333333333334,28.09033048340063,94.66666666666667,38.841558499456056,1090,7212,4654.4,97.65398097363978,4780.8,154.41729177783168
19110,7093.333333333333,274.36374882018697,234.66666666666666,69.65534198226771,49,36.32079294288604,888,6833,4085.6,120.53754601782799,4363.4,145.54827377883944
19130,7502,307.174868763706,323.8333333333333,98.8562930048799,154.33333333333334,72.42835540495633,1144,6588,4676.8,117.62525239080254,4770.4,125.5679099133214
19137,9652.5,655.5811925307192,287.3333333333333,106.52261105824748,14,14.25482374496437,1170,6731,4249.4,157.17124418926002,4461.2,75.58902036671728
19142,14709.333333333334,2761.8138001441494,206.16666666666666,73.62993050836505,57.833333333333336,28.081429213390596,797,7598,4334.2,88.42058583836685,4593.2,147.52016811270246
19212,7839.833333333333,899.6709213188268,387.3333333333333,90.50451185806521,82.16666666666667,38.664798805459554,868,6641,4487.4,78.32496409191644,4684.4,120.87514219226382
19256,8702.666666666666,313.19621113076494,303.3333333333333,125.21767713332918,103.66666666666667,32.16001658374365,1035,6711,4633,75.81226813649621,4798.4,150.99437075599872
19290,8749.5,722.5454310975886,188.66666666666666,85.312757936118,91.66666666666667,52.60291500161057,911,7095,4868.2,236.27674451794869,4890.2,244.08850853737462
19300,7138,866.9129137347072,135.16666666666666,96.240151011242,114.33333333333333,60.526578184023144,445,7281,4125.6,203.0709235710519,4302.6,112.09504895400153
19318,8335,561.242550061914,248.83333333333334,177.81272920313287,0.8333333333333334,1.6020819787597222,1620,7411,3961,177.48239349298848,4275,128.32186095907431
19355,7710,677.3737520748792,311.6666666666667,109.49459651812352,125.83333333333333,32.39392947245929,1069,7224,4629.4,124.67678212081029,4776.4,229.15344204266276
19364,7458.666666666667,251.78932993013558,280.1666666666667,83.55936013796818,105.5,124.79863781307871,1266,6926,3927.4,154.26697637537336,4172.6,150.01433264858395
19392,8851.833333333334,212.28981762361252,346,175.12052992153718,115.83333333333333,96.34192579903448,961,6895,4552.4,90.38971180394371,4753.8,191.39932079294326
19397,3414.6666666666665,1149.755568225989,402.1666666666667,144.17131013716516,249.83333333333334,136.34282770526164,1016,6641,4456.2,184.33040986229048,4642,96.86588666811448
19418,9259,248.85015571624623,286.6666666666667,130.09483720219902,31.166666666666668,29.88923998141583,1488,7147,3587.2,278.59414925658433,3919.6,119.23422327503123
19450,7077,469.7803742175699,209.66666666666666,115.96321255754631,48.166666666666664,36.33409785128381,1147,6601,4807,53.21653878260028,4869.8,141.3778624820732
19455,6500.333333333333,1524.2621384350748,269.3333333333333,85.69636320560323,109.83333333333333,36.9292115630251,613,7053,4893.2,95.55992884049256,4999.8,125.46991671313089
19473,10033.833333333334,1288.2151088489325,475,139.20057471145728,58.333333333333336,24.99333244420733,1074,7054,4543.2,58.44826772454424,4729.2,132.8220614205336
19513,9702.5,571.3127864839015,313.5,186.62448928262336,4.666666666666667,11.430952132988164,446,6459,4167,189.65231345807516,4476.4,189.92314234974106
19517,8435.833333333334,889.7814151052306,378,91.58165755215397,75.66666666666667,32.04788084517706,1108,7196,4232.6,134.98629560070162,4462,154.43607091609135
19532,7610.833333333333,350.34578157395686,408.8333333333333,166.41444248221566,128.5,56.40124112109591,1052,6811,4558.8,138.75049549461076,4702,156.3665565266435
19533,9641.5,899.9261636378842,481.8333333333333,59.438764006889194,402.8333333333333,203.9033267670409,609,6667,4493,229.35016895568225,4742.6,171.06226936411196
19548,7929,508.3589283173848,288.3333333333333,79.54034615631659,98,32.77193921634788,770,6738,4660.6,71.61564074976918,4851.8,148.57052197525593
19573,9399.5,682.6456621117576,259.8333333333333,102.99207089221319,30.333333333333332,22.984052442218857,340,6969,4388.2,60.271883992455386,4645.6,124.50020080305092
19585,6998.666666666667,141.4463384703424,205.5,107.92914342289575,140.16666666666666,60.86186545503404,667,6726,4450,133.54774427147768,4673.6,172.52333175544692
19622,6767.166666666667,786.4104314330187,304.8333333333333,214.8445174228718,70.66666666666667,73.24115418715537,974,8275,4640.2,118.2590377095975,4828.4,211.84145014609393
19693,5582.5,508.9336891973256,191.5,112.18868035590756,73.66666666666667,37.25408255032818,856,7413,4478.8,157.62201622869821,4503.8,133.53164418968262
19698,9476.666666666666,226.1730900586245,262.5,84.77912478906585,85.66666666666667,30.011109054259666,429,6899,4747.2,70.60240789094944,4928.2,145.55651823260956
19701,4777,1646.2285382048265,311.5,94.37319534698398,112.33333333333333,97.09926192647741,631,6959,4681.2,125.56153869716634,4742.8,246.96295268724012
19743,7949.166666666667,453.5029952124536,333,138.6376572219828,49.666666666666664,28.118795611950855,1002,7129,4328.4,76.5231990967445,4557,150.08164444728075
19760,4880,550.0774490923983,255.5,156.39021708534074,87.16666666666667,91.14256232225792,543,7083,4707.8,157.52523607346222,4785.6,200.24310225323617
19780,8350.666666666666,1280.2238345956018,280.1666666666667,182.59728000894938,69.33333333333333,42.264248090634084,801,5552,4093.8,147.09078829076958,4406.4,103.39148901142686
19785,6021.666666666667,392.2818714478999,241.16666666666666,97.64715390971038,40,20.938003725283842,1470,6507,4539.8,192.10335759689366,4801.8,199.97674864843663
19807,8446,151.94999177360953,315.8333333333333,126.92267987505885,131.16666666666666,69.30343906810589,670,6940,4843.4,207.2759030857181,4981,274.104906924338
19809,9789.666666666666,943.7975771671946,292.5,173.27290613364804,52.166666666666664,76.43406744813903,1672,7848,3742.6,202.67905663881507,4001.8,133.0984597957467
19821,8296.5,550.893365362118,347.1666666666667,188.17589289456464,45.333333333333336,62.921114633059915,1203,7259,4121.8,115.74411432120426,4397.6,94.40497868227078
19824,7391.166666666667,421.16572351826863,267.8333333333333,111.65915397613698,142.33333333333334,69.32435839347283,747,6787,4260.8,101.08263945900899,4507.4,185.63081640719034
19845,7877.333333333333,415.1065726613669,360,161.5215155946724,83.33333333333333,20.28464115203093,295,7313,4258.8,121.9126736643898,4512.2,114.12580777370209
20000,9661.333333333334,361.8506137436645,441.1666666666667,48.74183692339331,126.5,27.660441066620756,869,7008,4806,28.16913204200655,4946.6,186.45052963185705
20001,8862.166666666666,172.24681903207,390.3333333333333,140.97328352090926,125.66666666666667,35.89800365851375,NaN,NaN,4950.6,107.55138306874532,5129.8,243.1886099306462
20011,9288.166666666666,337.43112877543865,423.3333333333333,81.7010811841965,169.16666666666666,106.16480898427062,925,7023,4787.6,72.49689648529791,4923.8,188.35259488523113
20013,11289.166666666666,548.7037148285646,546.1666666666666,102.78796946465411,153,72.47896246498014,1159,6582,4697.2,39.72656541912477,4799.2,186.42880678693408
20032,8826.666666666666,276.2467496038038,399.6666666666667,59.00056496904641,137.5,47.25991959366838,1206,7049,4535.8,57.59513868374656,4679.4,199.69301439960287
20045,13919.666666666666,2379.0085890275104,479.8333333333333,151.8847150527882,59.166666666666664,39.509070688471866,952,6954,4644.4,222.69328683191148,4678.4,137.36011065808006
20060,8936.5,144.6537244594829,607,119.41189220508986,168.33333333333334,88.68746623208189,1035,7053,4518.4,104.68906342116162,4680.4,139.24726209157578
20175,10254.833333333334,424.1152752102507,342.8333333333333,107.99336399365781,16.5,19.149412523625887,1437,7364,4384.6,113.38121537538747,4555,82.04571896205188
20178,12285.5,1257.3605290448718,485.6666666666667,116.57386785496425,163.83333333333334,38.264430828991394,1036,7157,4543.4,209.04975484319516,4630.2,124.65031087004958
20228,12431.333333333334,1886.0110992957243,211.66666666666666,62.96242265563379,72.66666666666667,24.188151369351623,1099,6465,4617,118.0762465528101,4819.6,131.96514691387267
20238,10421.5,311.31575610624014,585.1666666666666,20.213032099778268,41.166666666666664,46.66654761889578,1172,6865,4845.2,59.914105184004875,4904,183.530651390987
20250,13696.166666666666,1947.0032785454334,475.6666666666667,78.52557969647003,33.833333333333336,24.959300203865226,852,7559,4466.4,104.0663250047776,4642.8,138.21070870232884
20295,6369,319.8956079723509,296.8333333333333,111.84528003749942,5.166666666666667,9.30412095077588,1224,6762,4558.4,162.7015672942335,4683.8,229.1521328724653
20310,6233.166666666667,1298.6545986776725,409.8333333333333,111.07730041132017,416,314.73036078522836,1891,7684,5130.2,202.59738399100812,5200,153.23185047502363
20383,9842,825.4819198504592,448.3333333333333,96.40677707851594,115,122.38954203689137,1396,7227,4671.2,154.68257820452826,4810.6,169.31125184109885
20400,15084.666666666666,3487.268998323282,407,79.6165811875893,172.16666666666666,63.68176086342672,870,6790,4562.6,100.47039364907455,4723.8,119.75892451086892
20443,6825,1645.4308858168426,493.3333333333333,81.75736460201409,293.1666666666667,84.58703604375003,1050,7210,4895.8,81.33080597166119,4930.2,273.0131864947186
20517,9549.666666666666,459.8232993951771,395.5,107.94952524212415,112,67.94998160411818,1310,6929,4669.2,130.38289765149415,4792.4,184.56381010371453
20550,9477.5,393.06169999123546,482.5,72.85259089421598,63.5,35.76450754588968,1533,6984,4508.6,138.3900285425218,4700.4,178.50014005596745
20570,8101.833333333333,663.1094680870322,582.3333333333334,125.85176465455963,59.166666666666664,20.91331314418322,2133,6909,4691.4,188.51074239947178,4773.8,214.23981889462098
20614,10707.333333333334,832.578564861399,509.8333333333333,94.73630068071408,192.16666666666666,60.107958430366494,1646,7404,5007,67.27555276621665,5052.6,215.95670862466858
20621,10680.166666666666,549.4194815135942,644.1666666666666,208.65034547459217,83.66666666666667,21.64871050817269,981,7176,4794,136.8703766342447,4977.6,285.274955087193
20710,8499.666666666666,284.66729117808154,502.3333333333333,89.72996526616215,407.5,123.19537328974656,808,6702,5220.2,122.78721431810399,5192.6,208.37298289365634
20750,11168,1183.9788849468557,552.1666666666666,281.53821528642726,67.5,50.544040202579765,1088,7415,4585.8,167.2862815654649,4888.8,309.1119538290294
20770,10328.833333333334,1153.7912145040223,534.5,64.65523954019504,254,85.87432678047612,1168,6394,4864.8,119.04914951397176,5030,181.18498834064593
20787,10622.5,497.680520012588,227.5,32.494614938478655,55.333333333333336,31.75951301054011,1296,7319,4291,99.3000503524545,4543.8,197.0512623659133
23000,9062.166666666666,251.9916003891135,255,41.20679555607303,333,55.139822270297536,1155,7252,4770.2,18.965758619153625,4921.2,192.49207775905998
23001,9821.5,49.57721250736068,301.8333333333333,32.40627511249429,406.5,98.54085447163526,NaN,NaN,5118.8,81.03826256775253,5239.2,232.11785799459722
23068,8504,591.9151966287062,224.5,73.27414277901858,374,142.978320034892,1587,7009,4335,145.2291293095156,4604,189.58507325208913
23079,8810.666666666666,310.74534053894786,289,142.38960636226227,234.83333333333334,133.42625928454513,1528,7084,4470.4,103.89562069692832,4707.8,220.04590430180698
23090,8785.833333333334,1342.3797401133058,239.66666666666666,83.66520583054026,474.5,214.36487585423131,1628,7670,4475.4,81.26992063488188,4692.6,205.50985377835292
23162,9831.333333333334,140.90516905588194,227.5,49.02550356702111,292.6666666666667,103.37053093927044,853,7317,4848.4,30.705048444840468,5034.2,178.44663067707387
23168,7965.333333333333,296.7838719786954,85.33333333333333,44.589983927634094,447,233.13429606130455,1943,7380,4460,105.03332804400706,4761.2,285.67761550391026
23182,9463.833333333334,519.8239766177265,184.66666666666666,87.43149699431359,353.5,122.38096257179872,1348,7202,5022.6,137.4201586376613,4989,248.9708818315909
23189,8373.166666666666,811.6268641849324,164.83333333333334,87.57263651773118,307.5,160.05217899172757,1682,6909,4793.6,103.0014563003844,4857,244.37368925479683
23300,9879.166666666666,963.0454644857981,353.6666666666667,103.42855827413754,433,107.10182071281514,1230,6926,4507.8,64.1809940714539,4796,179.56335929136546
23350,7581.666666666667,652.5959444148168,346.5,195.07818945233217,12.666666666666666,11.448435118681795,1539,6764,4598.4,168.18828734486834,4779.8,142.28387118714474
23417,9116.666666666666,664.7699351404715,304.1666666666667,143.82964460314386,425,102.36991745625275,1153,7372,4545,75.46522377890362,4729,185.9663948136867
23419,6622.166666666667,1188.6152307061636,271.1666666666667,219.92673022319653,71.5,40.15843622453444,1482,6697,4499.4,119.89495402226066,4627.2,234.02393040029048
23464,9478.666666666666,830.2856536558166,80.66666666666667,40.123143778456175,228.16666666666666,125.2092914550141,1324,7131,4579.2,99.86841342486623,4657.8,211.47269327267765
23466,9474.166666666666,268.3411386028364,231,66.34455516468552,196.33333333333334,65.31054024173025,936,7271,4928.6,46.82200337448196,5100.6,142.0978536079979
23500,8716,417.9459295172044,192.5,63.75186271788456,129.5,65.37507170168152,1411,7136,4488.2,90.03999111505954,4672.8,196.5622038948485
23555,9682.166666666666,459.8384136483887,268.5,78.67845956804187,302.6666666666667,61.691706627930685,1162,7350,4600.8,81.70801674254491,4769.8,150.08231074980156
23570,7135,587.8897855891017,223.33333333333334,53.79838907129717,408.1666666666667,74.20624412181678,1548,7153,4693.4,89.8404140685026,4808.8,215.3780397347882
23574,7320.5,930.654769503708,200.83333333333334,110.25319345337198,183.83333333333334,75.42789050919207,1403,7202,4439.6,103.13728714679284,4589.8,137.56525724179053
23580,7604.333333333333,817.1674654969241,315.5,150.26742827372803,73.83333333333333,47.38107920538183,1447,6976,4596.8,111.81547299010097,4847.6,124.78902195305483
23586,9472.5,298.3828078157319,113.33333333333333,87.7762306474063,249.33333333333334,84.19659533892488,1606,7039,4387.4,88.44659405539593,4595,226.89645215384044
23660,10203.333333333334,356.483753720512,201.83333333333334,73.96868706869594,425,114.65251850700882,1211,7509,5026,181.3063705444461,5058.2,293.26898915500766
23670,8565.666666666666,248.1819225219006,241.83333333333334,87.03658234711808,374,118.62040296677465,2415,7464,4124.6,124.80104166231946,4395.4,156.37071337050298
23672,9196,342.775728428954,214.66666666666666,60.45053073932988,438.6666666666667,196.88947830360735,1215,7233,4371.2,98.71777955363461,4585.8,220.3592521316044
23675,8593.333333333334,206.21994730545993,138.16666666666666,54.14579084902784,255.5,83.55058348090694,1385,7295,4681.6,102.27560804023607,4721.2,151.58726859469434
